"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","190","null","77","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","13","null","0","null","13","null","0","13","null","null","28","null","32","null","63","null","59","null","15","null","18","null","53","null","40","null","9","14","null","null","14","null","22","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","125","null","57","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","26","null","29","null","0","null","13","null","0","null","13","null","6","null","10","null","6","null","11","null","1","6","null","null","0","null","13","null","17","null","26","null","11","null","19","null","20","null","32","null","35","33","null","null","3","null","18","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","430","null","210","null","0","13","null","null","18","null","19","null","169","null","197","null","12","null","22","null","0","null","13","null","9","null","15","null","35","null","36","null","12","null","20","null","10","null","16","null","10","15","null","null","45","null","31","null","25","null","22","null","42","null","35","null","26","null","25","null","10","15","null","null","7","null","13","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","209","null","139","null","0","13","null","null","1","null","16","null","31","null","48","null","0","null","13","null","24","null","41","null","6","null","12","null","17","null","27","null","72","null","108","null","0","null","13","null","12","19","null","null","24","null","41","null","0","null","13","null","0","null","13","null","0","null","13","null","22","27","null","null","0","null","13","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","487","null","127","null","0","13","null","null","17","null","18","null","81","null","75","null","118","null","58","null","7","null","13","null","0","null","13","null","33","null","40","null","5","null","10","null","13","null","20","null","70","47","null","null","58","null","64","null","35","null","38","null","27","null","42","null","4","null","6","null","19","23","null","null","0","null","13","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","379","null","135","null","0","13","null","null","36","null","57","null","0","null","13","null","55","null","63","null","51","null","52","null","18","null","29","null","39","null","48","null","0","null","13","null","76","null","81","null","9","15","null","null","9","null","15","null","38","null","41","null","0","null","13","null","13","null","18","null","35","43","null","null","0","null","13","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","406","null","131","null","82","78","null","null","0","null","13","null","15","null","25","null","0","null","13","null","0","null","13","null","21","null","27","null","48","null","56","null","60","null","77","null","56","null","68","null","51","58","null","null","0","null","13","null","57","null","55","null","0","null","13","null","0","null","13","null","0","13","null","null","16","null","27","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","375","null","245","null","29","46","null","null","0","null","13","null","0","null","13","null","33","null","52","null","0","null","13","null","14","null","23","null","0","null","13","null","10","null","18","null","31","null","46","null","26","51","null","null","0","null","13","null","186","null","224","null","46","null","58","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004073","Census Tract 40.73, Pima County, Arizona","358","null","82","null","16","18","null","null","9","null","14","null","10","null","15","null","14","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","22","null","26","null","10","null","15","null","64","51","null","null","49","null","37","null","49","null","44","null","59","null","48","null","36","null","40","null","11","16","null","null","9","null","14","null",
"1400000US04019004074","Census Tract 40.74, Pima County, Arizona","183","null","47","null","2","5","null","null","5","null","8","null","0","null","13","null","0","null","13","null","0","null","13","null","20","null","25","null","18","null","21","null","28","null","24","null","0","null","13","null","2","4","null","null","9","null","10","null","19","null","19","null","32","null","23","null","34","null","25","null","2","5","null","null","12","null","12","null",
"1400000US04019004075","Census Tract 40.75, Pima County, Arizona","118","null","92","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","18","null","32","null","11","22","null","null","0","null","13","null","0","null","13","null","28","null","43","null","22","null","39","null","0","13","null","null","39","null","51","null",
"1400000US04019004076","Census Tract 40.76, Pima County, Arizona","610","null","353","null","29","52","null","null","36","null","52","null","0","null","19","null","10","null","19","null","0","null","19","null","0","null","19","null","115","null","142","null","57","null","50","null","10","null","17","null","38","42","null","null","58","null","85","null","174","null","252","null","16","null","24","null","49","null","67","null","4","13","null","null","14","null","43","null",
"1400000US04019004077","Census Tract 40.77, Pima County, Arizona","150","null","83","null","14","25","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","34","null","57","null","0","null","13","null","0","null","13","null","0","13","null","null","15","null","29","null","25","null","35","null","27","null","28","null","15","null","26","null","20","37","null","null","0","null","13","null",
"1400000US04019004078","Census Tract 40.78, Pima County, Arizona","295","null","113","null","0","13","null","null","0","null","13","null","0","null","13","null","3","null","5","null","99","null","104","null","0","null","13","null","55","null","67","null","23","null","36","null","43","null","56","null","0","13","null","null","35","null","38","null","25","null","47","null","12","null","23","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004079","Census Tract 40.79, Pima County, Arizona","105","null","77","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","40","null","45","null","0","null","13","null","46","null","70","null","0","13","null","null","19","null","28","null",
"1400000US04019004080","Census Tract 40.80, Pima County, Arizona","130","null","81","null","1","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","11","null","18","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","13","null","22","null","62","null","62","null","0","null","13","null","14","null","27","null","0","13","null","null","29","null","35","null",
