"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013061027","Census Tract 610.27, Maricopa County, Arizona","217","113","null","null","15","null","24","null","0","19","null","null","0","null","19","null","5","null","10","null","0","null","19","null","0","null","19","null","0","19","null","null","35","null","42","null","0","19","null","null","0","19","null","null","40","null","40","null","68","86","null","null","35","null","39","null","19","29","null","null","0","19","null","null","0","null","19","null",
"1400000US04013061028","Census Tract 610.28, Maricopa County, Arizona","97","54","null","null","3","null","7","null","6","10","null","null","0","null","13","null","0","null","13","null","6","null","9","null","18","null","30","null","16","27","null","null","18","null","28","null","7","11","null","null","0","13","null","null","7","null","11","null","5","8","null","null","0","null","13","null","0","13","null","null","0","13","null","null","11","null","13","null",
"1400000US04013061029","Census Tract 610.29, Maricopa County, Arizona","372","101","null","null","11","null","17","null","9","13","null","null","0","null","13","null","51","null","50","null","37","null","44","null","0","null","13","null","0","13","null","null","35","null","40","null","23","25","null","null","54","47","null","null","59","null","32","null","36","43","null","null","0","null","13","null","10","15","null","null","47","31","null","null","0","null","13","null",
"1400000US04013061031","Census Tract 610.31, Maricopa County, Arizona","415","202","null","null","0","null","19","null","11","16","null","null","8","null","27","null","26","null","30","null","0","null","19","null","0","null","19","null","48","65","null","null","111","null","173","null","0","19","null","null","1","4","null","null","21","null","27","null","0","19","null","null","0","null","19","null","22","33","null","null","155","99","null","null","12","null","20","null",
"1400000US04013061032","Census Tract 610.32, Maricopa County, Arizona","250","128","null","null","6","null","10","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","8","14","null","null","0","null","19","null","0","19","null","null","9","12","null","null","10","null","15","null","10","16","null","null","131","null","123","null","54","53","null","null","0","19","null","null","22","null","32","null",
"1400000US04013061033","Census Tract 610.33, Maricopa County, Arizona","335","87","null","null","10","null","19","null","0","19","null","null","0","null","19","null","24","null","28","null","0","null","19","null","0","null","19","null","0","19","null","null","14","null","22","null","11","19","null","null","130","81","null","null","63","null","62","null","42","53","null","null","11","null","16","null","11","18","null","null","19","33","null","null","0","null","19","null",
"1400000US04013061034","Census Tract 610.34, Maricopa County, Arizona","262","102","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","6","null","37","null","18","null","30","null","17","31","null","null","0","null","19","null","0","19","null","null","0","19","null","null","70","null","71","null","0","19","null","null","53","null","68","null","79","32","null","null","19","31","null","null","0","null","19","null",
"1400000US04013061035","Census Tract 610.35, Maricopa County, Arizona","540","226","null","null","0","null","19","null","17","28","null","null","0","null","19","null","0","null","19","null","53","null","76","null","78","null","88","null","18","28","null","null","39","null","63","null","0","19","null","null","104","113","null","null","38","null","45","null","25","41","null","null","51","null","78","null","100","106","null","null","17","26","null","null","0","null","19","null",
"1400000US04013061036","Census Tract 610.36, Maricopa County, Arizona","115","30","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","15","null","0","13","null","null","11","null","19","null","13","23","null","null","7","11","null","null","26","null","25","null","12","14","null","null","31","null","33","null","3","5","null","null","0","13","null","null","3","null","7","null",
"1400000US04013061037","Census Tract 610.37, Maricopa County, Arizona","270","94","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","18","null","27","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","57","null","47","null","83","74","null","null","84","null","42","null","18","18","null","null","10","16","null","null","0","null","19","null",
"1400000US04013061038","Census Tract 610.38, Maricopa County, Arizona","385","212","null","null","0","null","13","null","4","10","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","116","null","175","null","4","8","null","null","9","15","null","null","64","null","64","null","33","31","null","null","86","null","97","null","45","62","null","null","14","19","null","null","10","null","18","null",
"1400000US04013061039","Census Tract 610.39, Maricopa County, Arizona","180","63","null","null","24","null","36","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","13","20","null","null","0","null","13","null","0","13","null","null","56","35","null","null","33","null","31","null","0","13","null","null","13","null","21","null","10","17","null","null","31","30","null","null","0","null","13","null",
"1400000US04013061040","Census Tract 610.40, Maricopa County, Arizona","332","91","null","null","0","null","13","null","0","13","null","null","0","null","13","null","29","null","39","null","11","null","18","null","14","null","23","null","0","13","null","null","9","null","17","null","0","13","null","null","9","16","null","null","28","null","32","null","148","95","null","null","0","null","13","null","59","76","null","null","10","18","null","null","15","null","24","null",
"1400000US04013061041","Census Tract 610.41, Maricopa County, Arizona","813","282","null","null","0","null","19","null","26","39","null","null","19","null","30","null","82","null","114","null","59","null","82","null","141","null","124","null","72","71","null","null","0","null","19","null","50","64","null","null","8","16","null","null","80","null","81","null","217","243","null","null","25","null","34","null","34","62","null","null","0","19","null","null","0","null","19","null",
"1400000US04013061042","Census Tract 610.42, Maricopa County, Arizona","198","53","null","null","0","null","13","null","0","13","null","null","6","null","10","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","7","null","11","null","42","36","null","null","20","20","null","null","30","null","34","null","84","55","null","null","0","null","13","null","0","13","null","null","9","15","null","null","0","null","13","null",
"1400000US04013061043","Census Tract 610.43, Maricopa County, Arizona","265","80","null","null","0","null","13","null","0","13","null","null","13","null","21","null","0","null","13","null","23","null","30","null","8","null","17","null","27","24","null","null","23","null","24","null","9","15","null","null","62","37","null","null","34","null","30","null","40","48","null","null","8","null","13","null","10","15","null","null","8","16","null","null","0","null","13","null",
"1400000US04013061044","Census Tract 610.44, Maricopa County, Arizona","408","142","null","null","0","null","19","null","0","19","null","null","0","null","19","null","22","null","35","null","0","null","19","null","0","null","19","null","0","19","null","null","20","null","36","null","0","19","null","null","52","56","null","null","93","null","105","null","96","82","null","null","18","null","35","null","0","19","null","null","107","81","null","null","0","null","19","null",
"1400000US04013061045","Census Tract 610.45, Maricopa County, Arizona","430","181","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","12","null","19","null","10","null","15","null","0","19","null","null","49","null","52","null","8","13","null","null","63","58","null","null","19","null","23","null","152","152","null","null","69","null","57","null","12","21","null","null","23","37","null","null","13","null","19","null",
"1400000US04013061046","Census Tract 610.46, Maricopa County, Arizona","745","176","null","null","91","null","80","null","12","19","null","null","0","null","19","null","97","null","83","null","6","null","9","null","42","null","47","null","74","80","null","null","85","null","74","null","34","53","null","null","73","59","null","null","91","null","76","null","30","27","null","null","55","null","57","null","10","16","null","null","45","38","null","null","0","null","19","null",
"1400000US04013061047","Census Tract 610.47, Maricopa County, Arizona","306","79","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","21","null","30","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","23","28","null","null","23","null","18","null","15","24","null","null","62","null","44","null","101","66","null","null","11","17","null","null","50","null","36","null",
"1400000US04013061048","Census Tract 610.48, Maricopa County, Arizona","377","108","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","34","null","50","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","22","37","null","null","94","null","79","null","84","87","null","null","91","null","88","null","52","55","null","null","0","13","null","null","0","null","13","null",
"1400000US04013061049","Census Tract 610.49, Maricopa County, Arizona","615","219","null","null","0","null","19","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","68","null","85","null","18","27","null","null","62","70","null","null","108","null","76","null","76","69","null","null","68","null","63","null","15","28","null","null","200","202","null","null","0","null","19","null",
"1400000US04013061050","Census Tract 610.50, Maricopa County, Arizona","494","159","null","null","0","null","19","null","0","19","null","null","28","null","34","null","0","null","19","null","47","null","54","null","0","null","19","null","19","30","null","null","21","null","34","null","22","29","null","null","59","71","null","null","12","null","19","null","215","139","null","null","56","null","56","null","15","25","null","null","0","19","null","null","0","null","19","null",
"1400000US04013061051","Census Tract 610.51, Maricopa County, Arizona","571","359","null","null","0","null","13","null","0","13","null","null","0","null","13","null","7","null","30","null","34","null","45","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","340","null","359","null","0","13","null","null","30","null","32","null","115","108","null","null","39","49","null","null","6","null","19","null",
"1400000US04013061052","Census Tract 610.52, Maricopa County, Arizona","762","237","null","null","30","null","46","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","47","null","76","null","0","19","null","null","89","null","109","null","0","19","null","null","75","92","null","null","120","null","131","null","137","142","null","null","101","null","88","null","0","19","null","null","123","162","null","null","40","null","47","null",
"1400000US04013061053","Census Tract 610.53, Maricopa County, Arizona","476","135","null","null","0","null","19","null","0","19","null","null","33","null","49","null","0","null","19","null","154","null","104","null","29","null","43","null","0","19","null","null","0","null","19","null","17","28","null","null","51","60","null","null","7","null","16","null","75","89","null","null","39","null","49","null","32","53","null","null","11","24","null","null","28","null","44","null",
"1400000US04013061054","Census Tract 610.54, Maricopa County, Arizona","222","130","null","null","19","null","22","null","0","19","null","null","0","null","19","null","7","null","13","null","0","null","19","null","0","null","19","null","0","19","null","null","18","null","23","null","0","19","null","null","0","19","null","null","16","null","26","null","50","84","null","null","16","null","29","null","10","19","null","null","42","55","null","null","44","null","72","null",
"1400000US04013061055","Census Tract 610.55, Maricopa County, Arizona","163","77","null","null","0","null","19","null","0","19","null","null","0","null","19","null","9","null","14","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","6","10","null","null","0","19","null","null","0","null","19","null","64","46","null","null","24","null","37","null","15","18","null","null","27","24","null","null","18","null","30","null",
"1400000US04013061056","Census Tract 610.56, Maricopa County, Arizona","250","108","null","null","29","null","46","null","0","13","null","null","0","null","13","null","0","null","13","null","77","null","47","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","19","33","null","null","5","null","8","null","81","89","null","null","28","null","50","null","11","16","null","null","0","13","null","null","0","null","13","null",
