"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","1328","113","null","null","10","17","null","null","11","null","17","null","31","29","null","null","56","41","null","null","93","null","69","null","102","null","69","null","42","33","null","null","114","65","null","null","92","null","62","null","197","72","null","null","189","null","78","null","232","70","null","null","91","52","null","null","46","null","32","null","0","132","null","null","22","null","26","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","1341","137","null","null","55","36","null","null","26","null","25","null","51","38","null","null","100","61","null","null","113","null","73","null","48","null","31","null","69","41","null","null","54","34","null","null","96","null","58","null","115","59","null","null","151","null","76","null","353","115","null","null","95","56","null","null","15","null","23","null","0","132","null","null","0","null","132","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","1225","146","null","null","63","60","null","null","0","null","132","null","36","46","null","null","28","31","null","null","32","null","26","null","8","null","13","null","19","27","null","null","94","70","null","null","35","null","27","null","87","51","null","null","233","null","82","null","146","73","null","null","136","71","null","null","83","null","54","null","137","61","null","null","88","null","46","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","1087","109","null","null","0","132","null","null","27","null","30","null","22","35","null","null","0","132","null","null","23","null","25","null","62","null","47","null","8","12","null","null","19","21","null","null","47","null","34","null","91","55","null","null","188","null","85","null","349","97","null","null","118","55","null","null","62","null","49","null","60","38","null","null","11","null","18","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","1187","128","null","null","0","132","null","null","8","null","14","null","0","132","null","null","0","132","null","null","0","null","132","null","15","null","22","null","44","38","null","null","74","70","null","null","44","null","68","null","89","55","null","null","246","null","89","null","199","79","null","null","210","81","null","null","36","null","35","null","94","87","null","null","128","null","66","null",
"1400000US04019004064","Census Tract 40.64, Pima County, Arizona","2001","173","null","null","81","55","null","null","11","null","18","null","0","132","null","null","16","26","null","null","36","null","29","null","62","null","48","null","66","48","null","null","65","56","null","null","55","null","37","null","182","107","null","null","116","null","64","null","452","131","null","null","494","133","null","null","117","null","62","null","148","60","null","null","100","null","53","null",
"1400000US04019004065","Census Tract 40.65, Pima County, Arizona","969","148","null","null","16","26","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","15","null","24","null","79","81","null","null","66","50","null","null","77","null","58","null","66","53","null","null","124","null","74","null","227","117","null","null","142","78","null","null","78","null","52","null","47","44","null","null","32","null","35","null",
"1400000US04019004066","Census Tract 40.66, Pima County, Arizona","983","57","null","null","0","132","null","null","0","null","132","null","22","34","null","null","0","132","null","null","38","null","44","null","33","null","42","null","65","47","null","null","0","132","null","null","50","null","52","null","134","65","null","null","163","null","84","null","303","119","null","null","107","81","null","null","68","null","63","null","0","132","null","null","0","null","132","null",
"1400000US04019004067","Census Tract 40.67, Pima County, Arizona","1113","194","null","null","95","96","null","null","51","null","50","null","185","95","null","null","27","31","null","null","95","null","100","null","58","null","52","null","127","105","null","null","10","21","null","null","83","null","101","null","174","123","null","null","102","null","94","null","72","48","null","null","16","20","null","null","18","null","30","null","0","132","null","null","0","null","132","null",
"1400000US04019004068","Census Tract 40.68, Pima County, Arizona","1485","172","null","null","130","90","null","null","57","null","46","null","241","120","null","null","105","65","null","null","57","null","47","null","107","null","78","null","47","45","null","null","85","57","null","null","45","null","42","null","47","45","null","null","138","null","64","null","194","82","null","null","52","48","null","null","44","null","41","null","53","46","null","null","83","null","58","null",
"1400000US04019004069","Census Tract 40.69, Pima County, Arizona","1454","152","null","null","132","78","null","null","115","null","64","null","32","39","null","null","137","90","null","null","128","null","92","null","66","null","56","null","46","39","null","null","111","69","null","null","60","null","48","null","139","80","null","null","288","null","127","null","116","71","null","null","57","54","null","null","27","null","31","null","0","132","null","null","0","null","132","null",
"1400000US04019004070","Census Tract 40.70, Pima County, Arizona","1108","138","null","null","42","42","null","null","70","null","78","null","81","70","null","null","0","132","null","null","91","null","90","null","191","null","102","null","59","74","null","null","53","62","null","null","30","null","37","null","57","48","null","null","170","null","94","null","64","62","null","null","92","74","null","null","61","null","51","null","29","46","null","null","18","null","30","null",
"1400000US04019004071","Census Tract 40.71, Pima County, Arizona","1906","209","null","null","220","109","null","null","241","null","124","null","243","109","null","null","217","96","null","null","215","null","123","null","32","null","37","null","137","90","null","null","137","91","null","null","57","null","48","null","74","45","null","null","99","null","62","null","170","94","null","null","31","24","null","null","33","null","37","null","0","132","null","null","0","null","132","null",
"1400000US04019004072","Census Tract 40.72, Pima County, Arizona","739","105","null","null","52","44","null","null","21","null","32","null","43","31","null","null","7","13","null","null","24","null","37","null","111","null","69","null","40","33","null","null","68","49","null","null","22","null","25","null","49","46","null","null","163","null","69","null","70","51","null","null","61","62","null","null","8","null","13","null","0","132","null","null","0","null","132","null",
