"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013108400","Census Tract 1084, Maricopa County, Arizona","1456","223","null","null","214","null","124","null","79","67","null","null","83","61","null","null","72","54","null","null","81","48","null","null","0","13","null","null","153","null","97","null","0","null","13","null","63","52","null","null","132","98","null","null","101","null","54","null","178","null","83","null","107","null","69","null","88","null","54","null","60","48","null","null","45","42","null","null",
"1400000US04013108501","Census Tract 1085.01, Maricopa County, Arizona","505","124","null","null","21","null","20","null","11","17","null","null","27","32","null","null","0","13","null","null","44","59","null","null","11","16","null","null","9","null","16","null","20","null","25","null","50","53","null","null","126","92","null","null","37","null","35","null","31","null","34","null","102","null","99","null","16","null","21","null","0","13","null","null","0","13","null","null",
"1400000US04013108502","Census Tract 1085.02, Maricopa County, Arizona","1461","229","null","null","42","null","42","null","89","80","null","null","64","44","null","null","33","37","null","null","281","131","null","null","27","33","null","null","0","null","13","null","112","null","91","null","82","97","null","null","43","41","null","null","144","null","91","null","195","null","95","null","145","null","97","null","96","null","54","null","59","69","null","null","49","35","null","null",
"1400000US04013108601","Census Tract 1086.01, Maricopa County, Arizona","337","90","null","null","98","null","67","null","32","32","null","null","47","44","null","null","31","35","null","null","0","13","null","null","17","27","null","null","6","null","11","null","0","null","13","null","0","13","null","null","55","47","null","null","20","null","25","null","25","null","31","null","0","null","13","null","6","null","12","null","0","13","null","null","0","13","null","null",
"1400000US04013108602","Census Tract 1086.02, Maricopa County, Arizona","977","198","null","null","135","null","90","null","84","63","null","null","78","60","null","null","0","13","null","null","60","58","null","null","17","26","null","null","64","null","56","null","122","null","76","null","33","33","null","null","135","82","null","null","146","null","103","null","48","null","50","null","27","null","32","null","0","null","13","null","28","45","null","null","0","13","null","null",
"1400000US04013108802","Census Tract 1088.02, Maricopa County, Arizona","592","101","null","null","46","null","30","null","36","26","null","null","59","38","null","null","41","42","null","null","50","43","null","null","34","26","null","null","36","null","42","null","17","null","21","null","57","45","null","null","56","33","null","null","53","null","31","null","18","null","26","null","37","null","32","null","20","null","20","null","19","20","null","null","13","14","null","null",
"1400000US04013108901","Census Tract 1089.01, Maricopa County, Arizona","633","107","null","null","70","null","52","null","22","21","null","null","43","27","null","null","83","70","null","null","8","12","null","null","30","35","null","null","16","null","18","null","24","null","23","null","0","13","null","null","71","48","null","null","58","null","34","null","57","null","43","null","69","null","35","null","32","null","26","null","50","39","null","null","0","13","null","null",
"1400000US04013108902","Census Tract 1089.02, Maricopa County, Arizona","1198","195","null","null","96","null","59","null","110","78","null","null","16","19","null","null","24","25","null","null","115","92","null","null","96","84","null","null","168","null","100","null","22","null","28","null","13","21","null","null","210","106","null","null","118","null","82","null","107","null","74","null","87","null","75","null","16","null","24","null","0","18","null","null","0","18","null","null",
"1400000US04013109001","Census Tract 1090.01, Maricopa County, Arizona","338","107","null","null","75","null","57","null","114","88","null","null","0","13","null","null","0","13","null","null","14","19","null","null","45","55","null","null","9","null","15","null","10","null","16","null","7","11","null","null","40","41","null","null","13","null","17","null","11","null","19","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013109002","Census Tract 1090.02, Maricopa County, Arizona","347","102","null","null","75","null","59","null","17","20","null","null","26","31","null","null","24","29","null","null","63","52","null","null","16","21","null","null","0","null","13","null","23","null","37","null","9","15","null","null","26","29","null","null","41","null","35","null","0","null","13","null","27","null","34","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013109003","Census Tract 1090.03, Maricopa County, Arizona","252","110","null","null","25","null","30","null","154","94","null","null","0","18","null","null","14","25","null","null","18","33","null","null","0","18","null","null","0","null","18","null","0","null","18","null","14","26","null","null","9","14","null","null","18","null","29","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null",
"1400000US04013109101","Census Tract 1091.01, Maricopa County, Arizona","242","69","null","null","30","null","30","null","23","24","null","null","0","13","null","null","33","32","null","null","13","21","null","null","21","27","null","null","8","null","9","null","5","null","9","null","13","19","null","null","10","12","null","null","52","null","46","null","30","null","21","null","4","null","7","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013109102","Census Tract 1091.02, Maricopa County, Arizona","266","96","null","null","70","null","51","null","0","18","null","null","0","18","null","null","9","15","null","null","17","25","null","null","72","55","null","null","57","null","52","null","0","null","18","null","18","29","null","null","0","18","null","null","23","null","34","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null",
"1400000US04013109200","Census Tract 1092, Maricopa County, Arizona","369","105","null","null","131","null","70","null","45","38","null","null","8","13","null","null","35","32","null","null","7","10","null","null","19","28","null","null","7","null","12","null","0","null","13","null","24","23","null","null","18","21","null","null","34","null","36","null","32","null","35","null","9","null","15","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013109300","Census Tract 1093, Maricopa County, Arizona","207","74","null","null","5","null","9","null","50","49","null","null","16","19","null","null","8","13","null","null","17","22","null","null","0","13","null","null","11","null","14","null","8","null","12","null","14","17","null","null","25","26","null","null","21","null","24","null","22","null","16","null","10","null","16","null","0","null","13","null","0","13","null","null","0","13","null","null",
"1400000US04013109400","Census Tract 1094, Maricopa County, Arizona","518","120","null","null","135","null","97","null","85","54","null","null","43","34","null","null","47","50","null","null","0","18","null","null","14","27","null","null","28","null","33","null","24","null","27","null","17","27","null","null","8","14","null","null","16","null","36","null","43","null","48","null","22","null","33","null","17","null","28","null","0","18","null","null","19","27","null","null",
